Date,usd_krw_usd_krw_Open,usd_krw_usd_krw_High,usd_krw_usd_krw_Low,usd_krw_usd_krw_Close,usd_krw_usd_krw_Adj Close,usd_krw_usd_krw_Volume,Open,High,Low,Close,Volume,Change,UpDown,Comp,Amount,MarCap
2013-03-12,1093.099976,1096.599976,1091.400024,1093.0,1093.0,0.0,2006.84,2007.44,1990.17,1993.34,390221764,-0.005,2,-10.01,3353388124185,1154250682830142
2013-03-13,1094.300049,1103.699951,1093.849976,1094.5,1094.5,0.0,1994.79,1999.73,1988.19,1999.73,353043107,0.0032,1,6.39,3496865520925,1158212808850401
2013-03-14,1099.699951,1110.800049,1099.050049,1097.699951,1097.699951,0.0,2000.07,2002.13,1978.57,2002.13,330920842,0.0012,1,2.4,4164053437505,1159494856150337
2013-03-15,1104.849976,1112.300049,1104.400024,1106.699951,1106.699951,0.0,2009.71,2009.71,1985.91,1986.5,307400160,-0.0078000000000000005,2,-15.63,5289391731484,1150618650468699
2013-03-18,1124.900024,1126.300049,1111.0,1125.800049,1125.800049,0.0,1974.71,1982.92,1968.18,1968.18,304266420,-0.0092,2,-18.32,3962518429964,1139864464223924
2013-03-19,1113.5,1113.5,1105.349976,1113.5,1113.5,0.0,1978.41,1989.46,1973.23,1978.56,326790099,0.0053,1,10.38,3719502065528,1146187755244358
2013-03-20,1112.099976,1119.0,1111.5,1112.199951,1112.199951,0.0,1969.19,1978.17,1959.4,1959.41,332896095,-0.0097,2,-19.15,3827537785725,1135121323750062
2013-03-21,1115.0,1116.699951,1112.75,1114.800049,1114.800049,0.0,1969.3,1973.26,1950.82,1950.82,262864640,-0.0044,2,-8.59,3592257952307,1130245564620047
2013-03-22,1114.25,1118.800049,1114.150024,1115.199951,1115.199951,0.0,1949.03,1956.33,1946.05,1948.71,259616566,-0.0011,2,-2.11,3380255261300,1129142026256390
2013-03-25,1090.199951,1110.699951,1087.900024,1089.900024,1089.900024,0.0,1968.85,1981.75,1968.14,1977.67,276299599,0.0149,1,28.96,3464866888841,1145937243362611
2013-03-26,1111.099976,1111.599976,1102.5,1110.199951,1110.199951,0.0,1976.81,1990.23,1975.6,1983.7,298848875,0.003,1,6.03,4009408341508,1149442316907702
2013-03-27,1106.599976,1111.099976,1104.300049,1106.599976,1106.599976,0.0,1991.91,1996.56,1973.72,1993.44,362611609,0.0049,1,9.74,3904750718815,1154906915827468
2013-03-28,1110.800049,1114.0,1106.699951,1110.5,1110.5,0.0,1989.7,1995.31,1985.45,1993.52,367681222,0.0,1,0.08,3474996587986,1154966955255420
2013-03-29,1112.400024,1113.699951,1110.699951,1112.0,1112.0,0.0,2007.12,2013.21,2003.96,2004.89,341599857,0.005699999999999999,1,11.37,3482484571313,1161664022238129
2013-04-01,1090.0,1092.800049,1084.800049,1090.0,1090.0,0.0,2009.94,2010.15,1994.54,1995.99,269152126,-0.0044,2,-8.9,2623898964924,1156365856321002
2013-04-02,1086.300049,1120.0,1083.900024,1086.400024,1086.400024,0.0,1996.81,2001.78,1973.27,1986.15,496114689,-0.0049,2,-9.84,4489984434052,1150919003725691
2013-04-03,1117.0,1122.0,1114.069946,1117.099976,1117.099976,0.0,1990.71,1992.4,1972.02,1983.22,396383221,-0.0015,2,-2.93,4345089343926,1149188578800979
2013-04-04,1116.699951,1127.0,1116.699951,1116.800049,1116.800049,0.0,1963.39,1965.19,1938.89,1959.45,415397309,-0.012,2,-23.77,4710365816340,1135677590550308
2013-04-05,1123.900024,1137.099976,1121.599976,1123.599976,1123.599976,0.0,1948.33,1952.1,1916.77,1927.23,372650281,-0.016399999999999998,2,-32.22,4924576079880,1117250180556064
2013-04-08,1136.5,1140.0,1135.900024,1136.5,1136.5,0.0,1927.04,1933.95,1918.69,1918.69,313345656,-0.0044,2,-8.54,3996922401619,1112641816161526
2013-04-09,1142.150024,1142.5,1133.449951,1141.300049,1141.300049,0.0,1918.13,1934.74,1901.96,1920.74,356632952,0.0011,1,2.05,3887651875337,1114217951846120
2013-04-10,1135.800049,1140.300049,1128.5,1138.400024,1138.400024,0.0,1933.73,1939.19,1923.43,1935.58,320151236,0.0077,1,14.84,4234862616894,1122790870764414
2013-04-11,1129.199951,1130.599976,1124.449951,1134.300049,1134.300049,0.0,1944.53,1949.8,1926.54,1949.8,386577538,0.0073,1,14.22,4794565631520,1131170161782017
2013-04-12,1128.900024,1132.0,1126.800049,1128.900024,1128.900024,0.0,1954.22,1956.21,1919.9,1924.23,407383749,-0.0131,2,-25.57,5009018850719,1116543051348716
2013-04-15,1104.099976,1132.0,1103.199951,1104.0,1104.0,0.0,1916.06,1927.72,1907.35,1920.45,332949001,-0.002,2,-3.78,4295489337532,1114218879428668
2013-04-16,1118.699951,1123.5,1112.25,1118.599976,1118.599976,0.0,1900.18,1926.65,1896.69,1922.21,393055400,0.0009,1,1.76,5468460499665,1115146719350112
2013-04-17,1109.800049,1120.599976,1109.800049,1112.800049,1112.800049,0.0,1934.61,1934.82,1910.78,1923.84,415255360,0.0008,1,1.63,5357146796938,1116209168195111
2013-04-18,1120.699951,1123.900024,1116.349976,1120.0,1120.0,0.0,1916.55,1919.53,1900.05,1900.06,343475472,-0.0124,2,-23.78,4283587674640,1102587293240273
2013-04-19,1101.699951,1118.900024,1100.699951,1101.699951,1101.699951,0.0,1899.35,1910.24,1888.3,1906.75,331260593,0.0034999999999999996,1,6.69,4506379412291,1106458899592899
2013-04-22,1099.0,1138.26001,1097.0,1099.199951,1099.199951,0.0,1903.97,1926.31,1901.98,1926.31,258759696,0.0103,1,19.56,3708313723798,1117660685853153
2013-04-23,1118.599976,1121.599976,1115.199951,1118.699951,1118.699951,0.0,1924.43,1924.79,1908.77,1918.63,260475234,-0.004,2,-7.68,3530274623485,1113588806615843
2013-04-24,1118.400024,1119.699951,1116.0,1118.5,1118.5,0.0,1931.06,1939.35,1921.03,1935.31,341103024,0.0087,1,16.68,4432548134895,1123145299118663
2013-04-25,1113.75,1115.300049,1109.420044,1115.699951,1115.699951,0.0,1937.88,1951.66,1935.81,1951.6,334963550,0.0084,1,16.29,4598110843911,1132526985856650
2013-04-26,1108.400024,1111.300049,1106.449951,1110.599976,1110.599976,0.0,1949.92,1951.86,1942.37,1944.56,280158551,-0.0036,2,-7.04,4068278692909,1125822987140492
2013-04-29,1108.900024,1111.0,1104.780029,1108.800049,1108.800049,0.0,1948.87,1948.97,1934.68,1940.7,266047288,-0.002,2,-3.86,3648041496403,1123442141474737
2013-04-30,1103.099976,1104.0,1098.550049,1103.199951,1103.199951,0.0,1947.07,1967.06,1946.99,1963.95,403075898,0.012,1,23.25,4974715289945,1137603875108118
2013-05-02,1099.5,1101.599976,1096.099976,1099.5,1099.5,0.0,1961.67,1966.68,1954.28,1957.21,349693591,-0.0034000000000000002,2,-6.74,4181072888251,1133905237177492
2013-05-03,1098.849976,1102.0,1093.52002,1101.5,1101.5,0.0,1967.88,1968.04,1953.4,1965.71,312534359,0.0043,1,8.5,4226194008423,1138986144027811
2013-05-06,1072.800049,1097.400024,1071.5,1072.800049,1072.800049,0.0,1977.44,1983.64,1960.14,1961.48,294945631,-0.0022,2,-4.23,3940973361899,1136983151513389
2013-05-07,1093.699951,1094.5,1087.5,1093.800049,1093.800049,0.0,1962.28,1962.87,1951.27,1954.35,299864702,-0.0036,2,-7.13,3652250215042,1132276840908012
2013-05-08,1089.300049,1089.300049,1084.199951,1089.300049,1089.300049,0.0,1961.73,1964.08,1952.38,1956.45,337936018,0.0011,1,2.1,4150809830686,1133671415977166
2013-05-09,1056.199951,1091.5,1056.199951,1056.199951,1056.199951,0.0,1963.61,1982.32,1961.5,1979.45,332552295,0.0118,1,23.0,5053127673618,1147349138673451
2013-05-10,1090.800049,1106.5,1090.800049,1091.099976,1091.099976,0.0,1975.48,1975.48,1944.75,1944.75,283839372,-0.0175,2,-34.7,4269864288202,1127552244461250
2013-05-13,1084.099976,1112.699951,1083.599976,1084.300049,1084.300049,0.0,1936.86,1948.7,1935.57,1948.7,251571558,0.002,1,3.95,3123214426411,1130139083904248
2013-05-14,1111.949951,1112.300049,1104.599976,1112.199951,1112.199951,0.0,1954.39,1972.5,1954.13,1968.83,328475546,0.0103,1,20.13,4142332552273,1142328050941808
2013-05-15,1108.900024,1117.0,1108.900024,1108.900024,1108.900024,0.0,1971.96,1972.44,1963.52,1971.26,246959424,0.0012,1,2.43,3802989653763,1143926904892098
2013-05-16,1113.800049,1117.5,1110.75,1113.800049,1113.800049,0.0,1980.03,1991.98,1980.03,1986.81,322202408,0.0079,1,15.55,4877407027460,1153610815758627
2013-05-20,1094.300049,1120.0,1092.400024,1093.599976,1093.599976,0.0,1990.36,1991.27,1982.43,1982.43,274386923,-0.0022,2,-4.38,4416784253176,1152804334233283
2013-05-21,1111.599976,1116.0,1108.5,1116.5,1116.5,0.0,1994.02,1995.1,1976.17,1981.09,245783312,-0.0007000000000000001,2,-1.34,3788271127439,1152767118892544
2013-05-22,1110.300049,1113.699951,1109.300049,1110.400024,1110.400024,0.0,1991.76,1998.7,1987.23,1993.83,326447062,0.0064,1,12.74,4533885527602,1159571377263989
2013-05-23,1112.800049,1128.400024,1112.800049,1113.099976,1113.099976,0.0,1985.91,1991.35,1969.19,1969.19,342935710,-0.0124,2,-24.64,4646225101692,1145194693754106
2013-05-24,1122.150024,1130.400024,1121.449951,1127.699951,1127.699951,0.0,1979.35,1979.93,1961.59,1973.45,273551602,0.0022,1,4.26,3715203584910,1147532278186354
2013-05-27,1105.400024,1121.800049,1105.400024,1105.199951,1105.199951,0.0,1974.59,1984.13,1971.53,1979.97,256075795,0.0033,1,6.52,2983327643546,1151412148261147
2013-05-28,1121.199951,1128.0,1118.199951,1121.400024,1121.400024,0.0,1983.58,1991.2,1978.89,1986.22,311410164,0.0032,1,6.25,3904893979880,1155012830771044
2013-05-29,1129.25,1132.900024,1126.75,1127.0,1127.0,0.0,1993.69,2009.43,1992.68,2001.2,362632813,0.0075,1,14.98,4753537274730,1163572273395252
2013-05-30,1128.0,1131.099976,1124.599976,1131.099976,1131.099976,0.0,1999.83,2008.23,1997.84,2000.1,435686651,-0.0005,2,-1.1,5113489759821,1163762658869298
2013-05-31,1127.800049,1130.699951,1122.25,1127.599976,1127.599976,0.0,2009.25,2013.29,2000.82,2001.05,397505555,0.0005,1,0.95,5363926505697,1164218037391333
2013-06-03,1107.599976,1129.0,1105.900024,1107.5,1107.5,0.0,1993.11,2000.56,1989.51,1989.57,333503743,-0.005699999999999999,2,-11.48,3677703525654,1156984539655492
2013-06-04,1118.75,1122.699951,1117.449951,1118.800049,1118.800049,0.0,1998.38,1999.73,1979.42,1989.51,334899850,0.0,2,-0.06,3984004280590,1156404299331589
2013-06-05,1122.400024,1124.099976,1113.099976,1122.400024,1122.400024,0.0,1988.94,1989.29,1959.19,1959.19,340500729,-0.0152,2,-30.32,4541746548525,1139394674909401
2013-06-07,1109.400024,1121.0,1105.949951,1118.199951,1118.199951,0.0,1953.83,1954.82,1923.84,1923.85,341120290,-0.018000000000000002,2,-35.34,5503416258276,1117571378932394
2013-06-10,1097.099976,1127.699951,1097.099976,1097.099976,1097.099976,0.0,1927.19,1934.92,1923.59,1932.7,271732368,0.0046,1,8.85,3767751321811,1122836444701452
2013-06-11,1097.099976,1136.699951,1097.099976,1097.099976,1097.099976,0.0,1933.1,1933.34,1910.05,1920.68,288159936,-0.0062,2,-12.02,4438074338931,1115447451749545
2013-06-12,1097.099976,1136.699951,1096.599976,1097.099976,1097.099976,0.0,1913.6,1921.54,1907.29,1909.91,253381805,-0.005600000000000001,2,-10.77,3435834310633,1109673608245722
2013-06-13,1127.199951,1135.400024,1126.26001,1127.199951,1127.199951,0.0,1905.1,1911.04,1881.24,1882.73,306431019,-0.014199999999999999,2,-27.18,5090298818250,1094042720921580
2013-06-14,1128.25,1129.800049,1124.170044,1129.199951,1129.199951,0.0,1895.77,1896.6,1881.5,1889.24,279281146,0.0034999999999999996,1,6.51,3531110840725,1097671144886595
2013-06-17,1126.400024,1128.900024,1124.150024,1126.5,1126.5,0.0,1889.45,1897.7,1878.4,1883.1,264448906,-0.0032,2,-6.14,3269888836083,1094084168645102
2013-06-18,1126.599976,1134.300049,1125.650024,1125.969971,1125.969971,0.0,1887.72,1900.63,1872.7,1900.62,278589805,0.009300000000000001,1,17.52,3431625362210,1104303670628456
2013-06-19,1133.699951,1134.300049,1128.300049,1133.5,1133.5,0.0,1899.5,1899.5,1883.41,1888.31,279751397,-0.006500000000000001,2,-12.31,3320371346847,1097284518031023
2013-06-20,1129.900024,1146.099976,1128.949951,1129.599976,1129.599976,0.0,1864.37,1873.18,1844.41,1850.49,355761887,-0.02,2,-37.82,4403154396584,1075097287788260
2013-06-21,1145.0,1158.5,1144.099976,1144.900024,1144.900024,0.0,1806.4,1823.99,1806.02,1822.83,290458810,-0.0149,2,-27.66,5016380112447,1059243089085521
2013-06-24,1157.0,1162.400024,1156.199951,1156.900024,1156.900024,0.0,1821.22,1821.22,1798.98,1799.01,220936553,-0.0131,2,-23.82,3170128173382,1045767755666494
2013-06-25,1160.900024,1161.800049,1150.900024,1160.599976,1160.599976,0.0,1790.33,1807.62,1770.53,1780.63,332240493,-0.0102,2,-18.38,4462928457339,1034842515509577
2013-06-26,1152.300049,1159.0,1148.25,1152.300049,1152.300049,0.0,1799.74,1799.74,1772.49,1783.45,296935613,0.0016,1,2.82,4291538116347,1037012894804903
2013-06-27,1155.0,1155.099976,1146.140015,1155.099976,1155.099976,0.0,1809.55,1839.52,1809.4,1834.7,286261013,0.0287,1,51.25,4189195177448,1067530898508570
2013-06-28,1147.300049,1155.0,1139.76001,1147.199951,1147.199951,0.0,1844.6,1864.09,1844.6,1863.32,251085885,0.015600000000000001,1,28.62,4464976158936,1084216313952650
2013-07-01,1121.900024,1143.25,1121.900024,1121.900024,1121.900024,0.0,1851.57,1866.63,1850.03,1855.73,220875238,-0.0040999999999999995,2,-7.59,3037858859660,1079755040564986
2013-07-02,1134.199951,1134.900024,1127.900024,1134.300049,1134.300049,0.0,1861.26,1867.18,1850.29,1855.02,483156579,-0.0004,2,-0.71,3895814973787,1078800375417849
2013-07-03,1133.900024,1144.199951,1133.0,1133.0,1133.0,0.0,1854.29,1860.46,1823.1,1824.66,405796810,-0.016399999999999998,2,-30.36,3773791592954,1061220052570324
2013-07-04,1140.400024,1141.0,1136.300049,1140.199951,1140.199951,0.0,1830.49,1840.38,1825.62,1839.14,313015704,0.0079,1,14.48,3157936368340,1069330148996682
2013-07-05,1138.800049,1156.920044,1135.75,1138.900024,1138.900024,0.0,1848.97,1857.39,1828.75,1833.31,285635848,-0.0032,2,-5.83,3778604945326,1065611604956520
2013-07-08,1141.5,1151.599976,1137.339966,1141.599976,1141.599976,0.0,1830.81,1840.57,1809.72,1816.85,303581072,-0.009000000000000001,2,-16.46,3586497527604,1055955741573381
2013-07-09,1147.400024,1147.699951,1137.699951,1147.400024,1147.400024,0.0,1828.63,1831.35,1815.03,1830.35,257900549,0.0074,1,13.5,3169262774852,1063799728796227
2013-07-10,1140.219971,1141.800049,1133.0,1140.900024,1140.900024,0.0,1835.94,1836.91,1818.94,1824.16,267902030,-0.0034000000000000002,2,-6.19,3284076936192,1060272376114668
2013-07-11,1134.5,1134.900024,1120.25,1134.599976,1134.599976,0.0,1840.34,1877.6,1840.34,1877.6,331465653,0.029300000000000003,1,53.44,3999956785779,1091690783641991
2013-07-12,1123.300049,1125.199951,1117.349976,1123.400024,1123.400024,0.0,1873.66,1873.66,1863.4,1869.98,265985874,-0.0040999999999999995,2,-7.62,3490851690221,1087516259162307
2013-07-15,1123.599976,1124.199951,1119.589966,1123.800049,1123.800049,0.0,1870.26,1877.46,1847.82,1875.16,330028261,0.0028000000000000004,1,5.18,3187405696362,1090687660740527
2013-07-16,1122.650024,1124.900024,1113.400024,1120.900024,1120.900024,0.0,1875.53,1875.68,1860.37,1866.36,303329917,-0.004699999999999999,2,-8.8,2998515882752,1085812119346729
2013-07-17,1112.969971,1127.099976,1112.969971,1113.800049,1113.800049,0.0,1871.29,1894.7,1856.55,1887.49,382916871,0.0113,1,21.13,4022466590461,1097943787746665
2013-07-18,1121.099976,1127.449951,1113.800049,1116.099976,1116.099976,0.0,1883.07,1885.01,1870.78,1875.48,380291942,-0.0064,2,-12.01,3520562576507,1092229857894073
2013-07-19,1125.099976,1127.050049,1118.650024,1123.599976,1123.599976,0.0,1880.44,1881.4,1861.43,1871.41,319619615,-0.0022,2,-4.07,3633387269031,1089440290474003
2013-07-22,1118.800049,1120.0,1116.5,1118.400024,1118.400024,0.0,1880.81,1894.41,1873.17,1880.35,356943880,0.0048,1,8.94,3651967836027,1094411489627678
2013-07-23,1114.800049,1118.5,1113.75,1117.599976,1117.599976,0.0,1890.55,1904.15,1885.57,1904.15,352401556,0.0127,1,23.8,4347626279609,1108262924110259
2013-07-24,1116.050049,1116.540039,1110.98999,1116.300049,1116.300049,0.0,1904.07,1914.41,1901.15,1912.08,322150447,0.0042,1,7.93,3546451783755,1113033436103294
2013-07-25,1119.099976,1119.099976,1113.849976,1115.0,1115.0,0.0,1906.57,1913.91,1904.44,1909.61,311996708,-0.0013,2,-2.47,3901940224942,1111781427036084
2013-07-26,1113.800049,1115.0,1108.300049,1115.400024,1115.400024,0.0,1912.05,1915.97,1902.47,1910.81,320157685,0.0006,1,1.2,3865049938564,1112185944267582
2013-07-29,1110.300049,1114.199951,1086.400024,1086.900024,1086.900024,0.0,1908.66,1912.57,1899.02,1899.89,337585600,-0.005699999999999999,2,-10.92,4251052206010,1105825306205328
2013-07-30,1112.150024,1116.939941,1110.5,1111.400024,1111.400024,0.0,1901.88,1917.11,1900.54,1917.05,366881089,0.009000000000000001,1,17.16,3597795034468,1115962493651036
2013-07-31,1116.050049,1126.160034,1113.599976,1113.300049,1113.300049,0.0,1915.47,1920.6,1910.82,1914.03,384141750,-0.0016,2,-3.02,4082140222475,1114570889462746
2013-08-01,1118.75,1125.819946,1117.199951,1122.5,1122.5,0.0,1916.56,1925.32,1906.74,1920.74,336061288,0.0034999999999999996,1,6.71,3637309263111,1118344705582448
2013-08-02,1124.75,1127.199951,1116.890015,1122.400024,1122.400024,0.0,1936.26,1939.28,1920.98,1923.38,298151554,0.0014000000000000002,1,2.64,4040964118935,1120302447306099
2013-08-05,1118.300049,1124.5,1110.849976,1123.599976,1123.599976,0.0,1920.83,1925.6,1915.69,1916.22,233985184,-0.0037,2,-7.16,2761888017773,1116329228642348
2013-08-06,1114.5,1116.449951,1110.650024,1112.900024,1112.900024,0.0,1914.06,1914.06,1895.87,1906.62,294648748,-0.005,2,-9.6,3495317582736,1110767727338174
2013-08-07,1113.050049,1119.75,1113.050049,1113.099976,1113.099976,0.0,1892.47,1895.5,1878.33,1878.33,312431286,-0.0148,2,-28.29,3564849071565,1094186637095299
2013-08-08,1113.349976,1115.349976,1107.660034,1114.199951,1114.199951,0.0,1884.58,1896.07,1879.13,1883.97,338167846,0.003,1,5.64,3685849153450,1097598669782276
2013-08-09,1106.900024,1114.099976,1106.900024,1111.599976,1111.599976,0.0,1884.57,1888.79,1876.07,1880.71,283474904,-0.0017000000000000001,2,-3.26,3540885078783,1095958728781516
2013-08-12,1111.800049,1115.400024,1109.050049,1110.599976,1110.599976,0.0,1878.5,1894.42,1878.33,1884.83,297512263,0.0022,1,4.12,3100504536869,1098124276585236
2013-08-13,1115.449951,1119.089966,1113.0,1113.199951,1113.199951,0.0,1893.42,1913.03,1890.78,1913.03,362604234,0.015,1,28.2,4108405156945,1115161523880674
2013-08-14,1119.050049,1121.0,1116.349976,1117.599976,1117.599976,0.0,1912.59,1925.1,1908.92,1923.91,363325489,0.005699999999999999,1,10.88,4112711208837,1122009055051165
2013-08-16,1117.699951,1117.699951,1109.459961,1117.300049,1117.300049,0.0,1903.72,1927.59,1901.7,1920.11,348501616,-0.002,2,-3.8,3772940520597,1120558041835780
2013-08-19,1114.349976,1119.23999,1111.400024,1112.5,1112.5,0.0,1917.32,1918.71,1909.8,1917.64,302122744,-0.0013,2,-2.47,3345600134924,1118784576839751
2013-08-20,1117.5,1123.699951,1113.810059,1117.5,1117.5,0.0,1910.3,1923.42,1885.93,1887.85,350350963,-0.0155,2,-29.79,4262100647658,1101748111778318
2013-08-21,1115.400024,1120.5,1114.699951,1119.5,1119.5,0.0,1891.01,1894.74,1863.6,1867.46,411235619,-0.0108,2,-20.39,4311940940392,1089791972805244
2013-08-22,1122.400024,1126.5,1117.0,1117.800049,1117.800049,0.0,1847.94,1858.5,1838.52,1849.12,425947427,-0.0098,2,-18.34,4284093684116,1079283752297005
2013-08-23,1118.400024,1122.5,1111.930054,1120.099976,1120.099976,0.0,1861.58,1876.14,1854.67,1870.16,374962908,0.011399999999999999,1,21.04,3901636250876,1091377242103283
2013-08-26,1112.5,1115.849976,1110.550049,1112.800049,1112.800049,0.0,1876.59,1890.38,1876.59,1887.86,316295390,0.0095,1,17.7,3304216362947,1101705255047350
2013-08-27,1112.449951,1118.449951,1112.449951,1111.0,1111.0,0.0,1883.71,1896.63,1881.44,1885.84,409263338,-0.0011,2,-2.02,3771554291255,1100572386688850
2013-08-28,1117.449951,1118.23999,1112.849976,1116.400024,1116.400024,0.0,1862.51,1885.35,1861.56,1884.52,378293660,-0.0007000000000000001,2,-1.32,3441945634876,1099618237066519
2013-08-29,1113.050049,1116.5,1107.449951,1113.900024,1113.900024,0.0,1892.03,1914.9,1891.59,1907.54,301695909,0.012199999999999999,1,23.02,4794557177809,1116639955782054
2013-08-30,1111.599976,1111.599976,1107.5,1111.699951,1111.699951,0.0,1918.91,1926.37,1910.37,1926.36,300930850,0.009899999999999999,1,18.82,5106302069378,1128186067840318
2013-09-02,1110.099976,1111.300049,1096.349976,1110.099976,1110.099976,0.0,1925.32,1932.46,1921.01,1924.81,243988982,-0.0008,2,-1.55,3476992608298,1126896998686554
2013-09-03,1096.099976,1102.040039,1093.0,1097.599976,1097.599976,0.0,1934.24,1940.99,1928.09,1933.74,300059863,0.0046,1,8.93,4078554070861,1131601422511704
2013-09-04,1101.25,1102.300049,1089.910034,1101.400024,1101.400024,0.0,1929.6,1938.26,1921.93,1933.03,284190513,-0.0004,2,-0.71,4100970343667,1131372891353926
2013-09-05,1089.199951,1099.449951,1088.099976,1093.199951,1093.199951,0.0,1943.66,1954.21,1937.82,1951.65,286744011,0.0096,1,18.62,4491992606177,1142101029214017
2013-09-06,1096.599976,1099.25,1089.109985,1096.699951,1096.699951,0.0,1954.11,1962.15,1949.01,1955.31,324987090,0.0019,1,3.66,4313480710016,1144367010679934
2013-09-09,1092.199951,1137.400024,1081.709961,1092.199951,1092.199951,0.0,1964.09,1974.67,1962.62,1974.67,270736820,0.009899999999999999,1,19.36,4513740057531,1155210813207355
2013-09-10,1080.25,1087.900024,1080.25,1085.699951,1085.699951,0.0,1978.08,1994.06,1974.59,1994.06,264327661,0.0098,1,19.39,5438042455667,1166207818723880
2013-09-11,1082.0,1089.650024,1082.0,1085.099976,1085.099976,0.0,1995.96,2003.85,1987.4,2003.85,299411913,0.0049,1,9.79,4630469009054,1172067140836449
2013-09-12,1081.599976,1084.900024,1080.25,1085.0,1085.0,0.0,2004.67,2017.48,1995.16,2004.06,359255904,0.0001,1,0.21,6694452658887,1172233802945209
2013-09-13,1082.900024,1088.349976,1080.800049,1082.0,1082.0,0.0,1994.95,2004.87,1992.26,1994.32,253919857,-0.0049,2,-9.74,4018597237446,1166419018596421
2013-09-16,1080.300049,1083.640015,1079.300049,1080.300049,1080.300049,0.0,2011.69,2018.02,2004.45,2013.37,248501151,0.0096,1,19.05,4123681056473,1178297790093042
2013-09-17,1081.800049,1086.550049,1080.560059,1080.699951,1080.699951,0.0,2009.31,2009.31,1994.31,2005.58,264661841,-0.0039000000000000003,2,-7.79,4325668482382,1173129129465162
2013-09-23,1074.599976,1077.670044,1047.849976,1074.599976,1074.599976,0.0,2000.72,2015.18,1994.77,2009.41,249539640,0.0019,1,3.83,5091612096724,1175205663190711
2013-09-24,1071.5,1076.589966,1070.300049,1073.0,1073.0,0.0,2001.51,2011.11,1990.36,2007.1,309360034,-0.0011,2,-2.31,4253699187972,1173541498390135
2013-09-25,1075.449951,1079.439941,1074.150024,1073.5,1073.5,0.0,2004.53,2006.88,1988.87,1998.06,294752894,-0.0045000000000000005,2,-9.04,4393043252890,1168835688096703
2013-09-26,1073.199951,1078.180054,1071.550049,1075.599976,1075.599976,0.0,1992.1,2007.32,1991.1,2007.32,255553116,0.0046,1,9.26,3998832450929,1174108692179833
2013-09-27,1077.199951,1078.150024,1071.599976,1074.599976,1074.599976,0.0,2012.26,2016.34,2008.25,2011.8,282342117,0.0022,1,4.48,4167115889550,1176651142081094
2013-09-30,1076.0,1076.599976,1071.890015,1075.800049,1075.800049,0.0,2002.02,2005.41,1994.22,1996.96,292784273,-0.0074,2,-14.84,4187245564246,1167983077478787
2013-10-01,1073.599976,1075.849976,1070.849976,1073.300049,1073.300049,0.0,1997.62,2012.52,1991.22,1998.87,281272578,0.001,1,1.91,3901939299291,1169026732785882
2013-10-02,1072.800049,1076.25,1070.75,1072.5,1072.5,0.0,2012.07,2012.82,1999.02,1999.47,238251847,0.0003,1,0.6,4378234472041,1170019740418366
2013-10-04,1069.5,1073.839966,1068.420044,1070.699951,1070.699951,0.0,1999.92,2004.65,1985.63,1996.98,241066370,-0.0012,2,-2.49,4325025351019,1168813449451608
2013-10-07,1069.199951,1073.449951,1068.75,1069.099976,1069.099976,0.0,1997.17,2002.61,1991.02,1994.42,249767121,-0.0013,2,-2.56,3435894344113,1167479562273565
2013-10-08,,,,,,,1987.97,2002.78,1981.21,2002.76,329570132,0.0042,1,8.34,4244447020136,1172608965075064
2013-10-10,1075.199951,1076.800049,1069.640015,1074.599976,1074.599976,0.0,2000.91,2010.0,1997.66,2001.4,222678277,-0.0007000000000000001,2,-1.36,3994656736609,1172144212407652
2013-10-11,1069.050049,1073.0,1067.599976,1070.699951,1070.699951,0.0,2018.01,2028.11,2012.66,2024.9,254286421,0.011699999999999999,1,23.5,4723740097665,1185550555462903
2013-10-14,1069.199951,1073.349976,1068.5,1069.199951,1069.199951,0.0,2026.07,2026.79,2019.65,2020.27,220739409,-0.0023,2,-4.63,3629371401245,1182866224981973
2013-10-15,1067.150024,1073.0,1048.5,1070.199951,1070.199951,0.0,2034.69,2045.5,2033.84,2040.96,233624697,0.0102,1,20.69,4089308503970,1195360367056595
2013-10-16,1063.599976,1068.25,1063.599976,1063.5,1063.5,0.0,2040.03,2049.5,2033.75,2034.61,267494247,-0.0031,2,-6.35,4500342943459,1191320796514339
2013-10-17,1065.900024,1066.400024,1060.609985,1066.0,1066.0,0.0,2051.19,2052.44,2035.96,2040.61,306925043,0.0029,1,6.0,4897613572967,1195012615887333
2013-10-18,1059.550049,1063.550049,1058.5,1061.699951,1061.699951,0.0,2046.56,2052.4,2041.36,2052.4,257591826,0.0058,1,11.79,4489538041411,1201648690521109
2013-10-21,1040.099976,1062.849976,1040.099976,1040.099976,1040.099976,0.0,2054.16,2060.18,2047.83,2053.01,281927615,0.0003,1,0.61,4150875539289,1202158774826750
2013-10-22,1061.400024,1063.050049,1056.050049,1061.0,1061.0,0.0,2051.01,2056.12,2045.45,2056.12,378783496,0.0015,1,3.11,4804580650302,1204010753598723
2013-10-23,1055.300049,1060.400024,1053.400024,1057.0,1057.0,0.0,2062.81,2063.28,2035.75,2035.75,367990539,-0.009899999999999999,2,-20.37,5363362582151,1192377256981317
2013-10-24,1055.449951,1062.650024,1053.050049,1057.0,1057.0,0.0,2034.96,2046.69,2027.93,2046.69,254851466,0.0054,1,10.94,3815455588838,1198492788710891
